@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 400 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1314,720,1680,1470,210,0,87.5,12.5,0,0.861111,0.029292,0.142825,16.273457,47.608336,5580.839199,1538.788913,4042.050287,3.321928,0.915946,2.405982,4865.132398,2.895912,87.175642,0.440476,74,0.015873,24,0.984127,1488,0.559524,94,0.755102,0.440476,0.556391,0.543497,0.954267,0.728188,0.875,0.013889,0.986111,0.125,0.885766,0.875,0.873339,0.863893,0.982237,0.919373,0.873339,0.875,30.705,0.059,30.458837,0.058137,30458.837,58.137,300365,597370,1385530,93.392857,12.934524,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1314,720,1680,1305,375,0,77.678571,22.321429,0,0.751984,0.050049,0.189303,27.804842,63.101124,5580.839199,3034.841546,2545.997654,3.321928,1.806453,1.515475,4335.859369,2.580869,77.691889,0.404762,68,0.035053,53,0.964947,1459,0.595238,100,0.561983,0.404762,0.470588,0.429017,0.896818,0.528541,0.776786,0.024802,0.975198,0.223214,0.77101,0.776786,0.772125,0.748505,0.955509,0.794654,0.772125,0.776786,4.073,0.016,3.996976,0.01557,3996.976,15.57,40029,144115,333235,88.333333,14.625,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1314,720,1680,1400,280,0,83.333333,16.666667,0,0.814815,0.040409,0.163737,22.449637,54.578926,5580.839199,2089.142629,3491.696571,3.321928,1.243537,2.078391,4623.190338,2.751899,82.840415,0.47619,80,0.023148,35,0.976852,1477,0.52381,88,0.695652,0.47619,0.565371,0.538224,0.919029,0.605878,0.833333,0.018519,0.981481,0.166667,0.844658,0.833333,0.833758,0.81857,0.968102,0.862816,0.833758,0.833333,11.386,0.038,11.266384,0.038441,11266.384,38.441,106874,312633,724473,91.547619,14.428571,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1315,720,1680,1483,197,0,88.27381,11.72619,0,0.869709,0.027876,0.140909,15.486826,46.969781,5580.839199,1537.160383,4043.678817,3.321928,0.914976,2.406952,4895.497337,2.913987,87.719735,0.511905,86,0.01918,29,0.98082,1483,0.488095,82,0.747826,0.511905,0.607774,0.585368,0.95642,0.742854,0.882738,0.013029,0.986971,0.117262,0.891973,0.882738,0.882647,0.872612,0.982355,0.922422,0.882647,0.882738,38.967,0.098,38.649026,0.097274,38649.026,97.274,300365,597370,1385530,93.928571,12.547619,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 600 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1315,720,1680,1298,382,0,77.261905,22.738095,0,0.747354,0.049588,0.192478,27.548616,64.1595,5580.839199,3330.941008,2249.898192,3.321928,1.982703,1.339225,4323.013186,2.573222,77.461705,0.297619,50,0.022487,34,0.977513,1478,0.702381,118,0.595238,0.297619,0.396825,0.378718,0.900467,0.549697,0.772619,0.025265,0.974735,0.227381,0.775893,0.772619,0.76663,0.746218,0.954764,0.786901,0.76663,0.772619,6.159,0.016,6.111045,0.015618,6111.045,15.618,40029,144115,333235,86.845238,14.041667,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 600 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1315,720,1680,1398,282,0,83.214286,16.785714,0,0.813492,0.041248,0.166093,22.915699,55.364493,5580.839199,2264.105137,3316.734062,3.321928,1.347682,1.974246,4591.624897,2.73311,82.274811,0.5,84,0.024471,37,0.975529,1475,0.5,84,0.694215,0.5,0.581315,0.551813,0.910203,0.595949,0.832143,0.018651,0.981349,0.167857,0.841669,0.832143,0.832292,0.816576,0.966906,0.860327,0.832292,0.832143,14.284,0.033,14.156908,0.031519,14156.908,31.519,106874,312633,724473,91.190476,14.464286,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 600 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1316,720,1680,1483,197,0,88.27381,11.72619,0,0.869709,0.027667,0.140248,15.370307,46.74927,5580.839199,1539.092392,4041.746808,3.321928,0.916126,2.405802,4901.129056,2.917339,87.820646,0.517857,87,0.018519,28,0.981481,1484,0.482143,81,0.756522,0.517857,0.614841,0.593225,0.955117,0.748998,0.882738,0.013029,0.986971,0.117262,0.893118,0.882738,0.883146,0.873155,0.982924,0.92327,0.883146,0.882738,47.807,0.108,47.351156,0.107409,47351.156,107.409,300365,597370,1385530,93.869048,12.589286,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 700 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1316,720,1680,1303,377,0,77.559524,22.440476,0,0.750661,0.048851,0.189754,27.139377,63.251368,5580.839199,3353.395109,2227.444091,3.321928,1.996069,1.32586,4355.486286,2.592551,78.043572,0.345238,58,0.027778,42,0.972222,1470,0.654762,110,0.58,0.345238,0.432836,0.402524,0.906289,0.56792,0.775595,0.024934,0.975066,0.224405,0.779953,0.775595,0.772435,0.750949,0.95486,0.793042,0.772435,0.775595,7.248,0.016,7.164073,0.015529,7164.073,15.529,40029,144115,333235,87.380952,13.946429,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 700 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1316,720,1680,1408,272,0,83.809524,16.190476,0,0.820106,0.039866,0.165472,22.147612,55.157317,5580.839199,2378.725666,3202.113534,3.321928,1.415908,1.90602,4614.500642,2.746727,82.684709,0.517857,87,0.027778,42,0.972222,1470,0.482143,81,0.674419,0.517857,0.585859,0.5522,0.909415,0.606568,0.838095,0.017989,0.982011,0.161905,0.845529,0.838095,0.838526,0.822629,0.966682,0.860719,0.838526,0.838095,20.46,0.039,20.21963,0.038603,20219.63,38.603,106874,312633,724473,90.297619,14.017857,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 700 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1317,720,1680,1486,194,0,88.452381,11.547619,0,0.871693,0.027638,0.138144,15.354262,46.047853,5580.839199,1509.686936,4071.152264,3.321928,0.898623,2.423305,4914.158987,2.925095,88.054123,0.535714,90,0.019841,30,0.980159,1482,0.464286,78,0.75,0.535714,0.625,0.600925,0.953716,0.744933,0.884524,0.012831,0.987169,0.115476,0.89169,0.884524,0.884324,0.873892,0.982951,0.922255,0.884324,0.884524,59.74,0.107,59.280727,0.107389,59280.727,107.389,300365,597370,1385530,94.464286,12.791667,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 800 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1317,720,1680,1313,367,0,78.154762,21.845238,0,0.757275,0.047812,0.187025,26.562207,62.341764,5580.839199,3407.971374,2172.867825,3.321928,2.028554,1.293374,4381.821568,2.608227,78.51546,0.416667,70,0.043651,66,0.956349,1446,0.583333,98,0.514706,0.416667,0.460526,0.410265,0.907522,0.554907,0.781548,0.024272,0.975728,0.218452,0.781081,0.781548,0.779885,0.756551,0.955822,0.807116,0.779885,0.781548,7.267,0.008,7.231403,0.008407,7231.403,8.407,40029,144115,333235,87.678571,13.863095,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 800 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1318,720,1680,1402,278,0,83.452381,16.547619,0,0.816138,0.039165,0.165835,21.758442,55.278368,5580.839199,2364.80727,3216.03193,3.321928,1.407623,1.914305,4623.86881,2.752303,82.852572,0.553571,93,0.03373,51,0.96627,1461,0.446429,75,0.645833,0.553571,0.596154,0.557089,0.915147,0.621047,0.834524,0.018386,0.981614,0.165476,0.846127,0.834524,0.836114,0.820387,0.967577,0.860684,0.836114,0.834524,19.44,0.033,19.300173,0.03318,19300.173,33.18,106874,312633,724473,90.77381,13.696429,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 800 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1319,720,1680,1487,193,0,88.511905,11.488095,0,0.872354,0.026648,0.135145,14.804348,45.04819,5580.839199,1478.247329,4102.59187,3.321928,0.879909,2.442019,4945.797222,2.943927,88.621031,0.565476,95,0.021164,32,0.978836,1480,0.434524,73,0.748031,0.565476,0.644068,0.617719,0.952495,0.751406,0.885119,0.012765,0.987235,0.114881,0.892505,0.885119,0.885462,0.874828,0.982992,0.92557,0.885462,0.885119,74.458,0.106,74.009074,0.106183,74009.074,106.183,300365,597370,1385530,94.702381,12.559524,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 900 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1319,720,1680,1322,358,0,78.690476,21.309524,0,0.763228,0.048877,0.188814,27.153844,62.937961,5580.839199,3675.005121,1905.834079,3.321928,2.187503,1.134425,4360.462957,2.595514,78.132747,0.529762,89,0.060847,92,0.939153,1420,0.470238,79,0.491713,0.529762,0.510029,0.453717,0.895361,0.476062,0.786905,0.023677,0.976323,0.213095,0.792082,0.786905,0.788447,0.765403,0.952325,0.799861,0.788447,0.786905,9.623,0.016,9.576947,0.015356,9576.947,15.356,40029,144115,333235,87.797619,14.113095,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 900 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1319,720,1680,1396,284,0,83.095238,16.904762,0,0.812169,0.038337,0.165052,21.29829,55.017313,5580.839199,2392.616177,3188.223023,3.321928,1.424176,1.897752,4642.720567,2.763524,83.190366,0.589286,99,0.041667,63,0.958333,1449,0.410714,69,0.611111,0.589286,0.6,0.556565,0.917604,0.640017,0.830952,0.018783,0.981217,0.169048,0.837535,0.830952,0.832121,0.814654,0.968199,0.865467,0.832121,0.830952,26.328,0.039,26.111937,0.038682,26111.937,38.682,106874,312633,724473,90.892857,13.279762,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 900 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1321,720,1680,1481,199,0,88.154762,11.845238,0,0.868386,0.029113,0.137661,16.173644,45.887028,5580.839199,1458.235343,4122.603856,3.321928,0.867997,2.453931,4916.090381,2.926244,88.08873,0.60119,101,0.024471,37,0.975529,1475,0.39881,67,0.731884,0.60119,0.660131,0.630106,0.953708,0.73441,0.881548,0.013161,0.986839,0.118452,0.89374,0.881548,0.884063,0.87318,0.983051,0.919482,0.884063,0.881548,65.058,0.061,64.359476,0.059664,64359.476,59.664,300365,597370,1385530,94.761905,13.130952,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1321,720,1680,1309,371,0,77.916667,22.083333,0,0.75463,0.048868,0.191472,27.148941,63.82408,5580.839199,3845.381881,1735.457318,3.321928,2.288918,1.03301,4342.061473,2.58456,77.803021,0.494048,83,0.054233,82,0.945767,1430,0.505952,85,0.50303,0.494048,0.498498,0.443356,0.890956,0.494447,0.779167,0.024537,0.975463,0.220833,0.781387,0.779167,0.779294,0.75537,0.951746,0.800336,0.779294,0.779167,7.109,0.009,6.74095,0.008874,6740.95,8.874,40029,144115,333235,87.02381,13.779762,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1321,720,1680,1388,292,0,82.619048,17.380952,0,0.806878,0.038721,0.166577,21.511642,55.525812,5580.839199,2456.852781,3123.986418,3.321928,1.462412,1.859516,4624.340652,2.752584,82.861027,0.642857,108,0.052249,79,0.947751,1433,0.357143,60,0.57754,0.642857,0.608451,0.563352,0.920493,0.65426,0.82619,0.019312,0.980688,0.17381,0.828922,0.82619,0.82611,0.807703,0.967982,0.86461,0.82611,0.82619,25.926,0.03,25.479972,0.02876,25479.972,28.76,106874,312633,724473,90.595238,13.470238,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1322,720,1680,1507,173,0,89.702381,10.297619,0,0.885582,0.025453,0.132307,14.140826,44.102378,5580.839199,1504.20732,4076.631879,3.321928,0.895362,2.426567,4976.025242,2.96192,89.16267,0.672619,113,0.027116,41,0.972884,1471,0.327381,55,0.733766,0.672619,0.701863,0.671106,0.954192,0.738451,0.897024,0.011442,0.988558,0.102976,0.899679,0.897024,0.89746,0.886576,0.982708,0.918072,0.89746,0.897024,75.653,0.108,75.036774,0.107199,75036.774,107.199,300365,597370,1385530,94.166667,12.404762,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 10 -H a',-5990607817048210779,20191201.1322,720,1680,1305,375,0,77.678571,22.321429,0,0.751984,0.050049,0.189303,27.804842,63.101124,5580.839199,3034.841546,2545.997654,3.321928,1.806453,1.515475,4335.859369,2.580869,77.691889,0.404762,68,0.035053,53,0.964947,1459,0.595238,100,0.561983,0.404762,0.470588,0.429017,0.896818,0.528541,0.776786,0.024802,0.975198,0.223214,0.77101,0.776786,0.772125,0.748505,0.955509,0.794654,0.772125,0.776786,4.947,0.016,4.903995,0.01544,4903.995,15.44,40029,144115,333235,88.333333,14.625,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 10 -H a',-5990607817048210779,20191201.1323,720,1680,1400,280,0,83.333333,16.666667,0,0.814815,0.040409,0.163737,22.449637,54.578926,5580.839199,2089.142629,3491.696571,3.321928,1.243537,2.078391,4623.190338,2.751899,82.840415,0.47619,80,0.023148,35,0.976852,1477,0.52381,88,0.695652,0.47619,0.565371,0.538224,0.919029,0.605878,0.833333,0.018519,0.981481,0.166667,0.844658,0.833333,0.833758,0.81857,0.968102,0.862816,0.833758,0.833333,15.38,0.035,15.272186,0.034703,15272.186,34.703,106874,312633,724473,91.547619,14.428571,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 10 -H a',-5990607817048210779,20191201.1323,720,1680,1483,197,0,88.27381,11.72619,0,0.869709,0.027876,0.140909,15.486826,46.969781,5580.839199,1537.160383,4043.678817,3.321928,0.914976,2.406952,4895.497337,2.913987,87.719735,0.511905,86,0.01918,29,0.98082,1483,0.488095,82,0.747826,0.511905,0.607774,0.585368,0.95642,0.742854,0.882738,0.013029,0.986971,0.117262,0.891973,0.882738,0.882647,0.872612,0.982355,0.922422,0.882647,0.882738,45.591,0.105,45.233282,0.104793,45233.282,104.793,300365,597370,1385530,93.928571,12.547619,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1324,720,1680,1305,375,0,77.678571,22.321429,0,0.751984,0.050049,0.189303,27.804842,63.101124,5580.839199,3034.841546,2545.997654,3.321928,1.806453,1.515475,4335.859369,2.580869,77.691889,0.404762,68,0.035053,53,0.964947,1459,0.595238,100,0.561983,0.404762,0.470588,0.429017,0.896818,0.528541,0.776786,0.024802,0.975198,0.223214,0.77101,0.776786,0.772125,0.748505,0.955509,0.794654,0.772125,0.776786,5.396,0.012,5.365995,0.011555,5365.995,11.555,40029,144115,333235,88.333333,14.625,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1324,720,1680,1400,280,0,83.333333,16.666667,0,0.814815,0.040409,0.163737,22.449637,54.578926,5580.839199,2089.142629,3491.696571,3.321928,1.243537,2.078391,4623.190338,2.751899,82.840415,0.47619,80,0.023148,35,0.976852,1477,0.52381,88,0.695652,0.47619,0.565371,0.538224,0.919029,0.605878,0.833333,0.018519,0.981481,0.166667,0.844658,0.833333,0.833758,0.81857,0.968102,0.862816,0.833758,0.833333,15.049,0.032,14.932216,0.030995,14932.216,30.995,106874,312633,724473,91.547619,14.428571,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1325,720,1680,1483,197,0,88.27381,11.72619,0,0.869709,0.027876,0.140909,15.486826,46.969781,5580.839199,1537.160383,4043.678817,3.321928,0.914976,2.406952,4895.497337,2.913987,87.719735,0.511905,86,0.01918,29,0.98082,1483,0.488095,82,0.747826,0.511905,0.607774,0.585368,0.95642,0.742854,0.882738,0.013029,0.986971,0.117262,0.891973,0.882738,0.882647,0.872612,0.982355,0.922422,0.882647,0.882738,45.302,0.104,45.061811,0.102361,45061.811,102.361,300365,597370,1385530,93.928571,12.547619,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 30 -H a',-5990607817048210779,20191201.1325,720,1680,1305,375,0,77.678571,22.321429,0,0.751984,0.050049,0.189303,27.804842,63.101124,5580.839199,3034.841546,2545.997654,3.321928,1.806453,1.515475,4335.859369,2.580869,77.691889,0.404762,68,0.035053,53,0.964947,1459,0.595238,100,0.561983,0.404762,0.470588,0.429017,0.896818,0.528541,0.776786,0.024802,0.975198,0.223214,0.77101,0.776786,0.772125,0.748505,0.955509,0.794654,0.772125,0.776786,5.016,0.014,4.978885,0.014083,4978.885,14.083,40029,144115,333235,88.333333,14.625,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 30 -H a',-5990607817048210779,20191201.1325,720,1680,1400,280,0,83.333333,16.666667,0,0.814815,0.040409,0.163737,22.449637,54.578926,5580.839199,2089.142629,3491.696571,3.321928,1.243537,2.078391,4623.190338,2.751899,82.840415,0.47619,80,0.023148,35,0.976852,1477,0.52381,88,0.695652,0.47619,0.565371,0.538224,0.919029,0.605878,0.833333,0.018519,0.981481,0.166667,0.844658,0.833333,0.833758,0.81857,0.968102,0.862816,0.833758,0.833333,13.075,0.02,12.981797,0.020105,12981.797,20.105,106874,312633,724473,91.547619,14.428571,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 30 -H a',-5990607817048210779,20191201.1326,720,1680,1483,197,0,88.27381,11.72619,0,0.869709,0.027876,0.140909,15.486826,46.969781,5580.839199,1537.160383,4043.678817,3.321928,0.914976,2.406952,4895.497337,2.913987,87.719735,0.511905,86,0.01918,29,0.98082,1483,0.488095,82,0.747826,0.511905,0.607774,0.585368,0.95642,0.742854,0.882738,0.013029,0.986971,0.117262,0.891973,0.882738,0.882647,0.872612,0.982355,0.922422,0.882647,0.882738,44.42,0.107,44.05133,0.106339,44051.33,106.339,300365,597370,1385530,93.928571,12.547619,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 40 -H a',-5990607817048210779,20191201.1326,720,1680,1305,375,0,77.678571,22.321429,0,0.751984,0.050049,0.189303,27.804842,63.101124,5580.839199,3034.841546,2545.997654,3.321928,1.806453,1.515475,4335.859369,2.580869,77.691889,0.404762,68,0.035053,53,0.964947,1459,0.595238,100,0.561983,0.404762,0.470588,0.429017,0.896818,0.528541,0.776786,0.024802,0.975198,0.223214,0.77101,0.776786,0.772125,0.748505,0.955509,0.794654,0.772125,0.776786,5.496,0.016,5.476252,0.015484,5476.252,15.484,40029,144115,333235,88.333333,14.625,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 40 -H a',-5990607817048210779,20191201.1326,720,1680,1400,280,0,83.333333,16.666667,0,0.814815,0.040409,0.163737,22.449637,54.578926,5580.839199,2089.142629,3491.696571,3.321928,1.243537,2.078391,4623.190338,2.751899,82.840415,0.47619,80,0.023148,35,0.976852,1477,0.52381,88,0.695652,0.47619,0.565371,0.538224,0.919029,0.605878,0.833333,0.018519,0.981481,0.166667,0.844658,0.833333,0.833758,0.81857,0.968102,0.862816,0.833758,0.833333,14.847,0.03,14.711585,0.029251,14711.585,29.251,106874,312633,724473,91.547619,14.428571,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 40 -H a',-5990607817048210779,20191201.1327,720,1680,1483,197,0,88.27381,11.72619,0,0.869709,0.027876,0.140909,15.486826,46.969781,5580.839199,1537.160383,4043.678817,3.321928,0.914976,2.406952,4895.497337,2.913987,87.719735,0.511905,86,0.01918,29,0.98082,1483,0.488095,82,0.747826,0.511905,0.607774,0.585368,0.95642,0.742854,0.882738,0.013029,0.986971,0.117262,0.891973,0.882738,0.882647,0.872612,0.982355,0.922422,0.882647,0.882738,37.988,0.107,37.747237,0.106955,37747.237,106.955,300365,597370,1385530,93.928571,12.547619,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 50 -H a',-5990607817048210779,20191201.1327,720,1680,1305,375,0,77.678571,22.321429,0,0.751984,0.050049,0.189303,27.804842,63.101124,5580.839199,3034.841546,2545.997654,3.321928,1.806453,1.515475,4335.859369,2.580869,77.691889,0.404762,68,0.035053,53,0.964947,1459,0.595238,100,0.561983,0.404762,0.470588,0.429017,0.896818,0.528541,0.776786,0.024802,0.975198,0.223214,0.77101,0.776786,0.772125,0.748505,0.955509,0.794654,0.772125,0.776786,4.309,0.015,4.281469,0.015531,4281.469,15.531,40029,144115,333235,88.333333,14.625,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 50 -H a',-5990607817048210779,20191201.1327,720,1680,1400,280,0,83.333333,16.666667,0,0.814815,0.040409,0.163737,22.449637,54.578926,5580.839199,2089.142629,3491.696571,3.321928,1.243537,2.078391,4623.190338,2.751899,82.840415,0.47619,80,0.023148,35,0.976852,1477,0.52381,88,0.695652,0.47619,0.565371,0.538224,0.919029,0.605878,0.833333,0.018519,0.981481,0.166667,0.844658,0.833333,0.833758,0.81857,0.968102,0.862816,0.833758,0.833333,13.802,0.02,13.738883,0.019983,13738.883,19.983,106874,312633,724473,91.547619,14.428571,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 50 -H a',-5990607817048210779,20191201.1328,720,1680,1483,197,0,88.27381,11.72619,0,0.869709,0.027876,0.140909,15.486826,46.969781,5580.839199,1537.160383,4043.678817,3.321928,0.914976,2.406952,4895.497337,2.913987,87.719735,0.511905,86,0.01918,29,0.98082,1483,0.488095,82,0.747826,0.511905,0.607774,0.585368,0.95642,0.742854,0.882738,0.013029,0.986971,0.117262,0.891973,0.882738,0.882647,0.872612,0.982355,0.922422,0.882647,0.882738,48.43,0.107,48.209445,0.107213,48209.445,107.213,300365,597370,1385530,93.928571,12.547619,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 60 -H a',-5990607817048210779,20191201.1328,720,1680,1305,375,0,77.678571,22.321429,0,0.751984,0.050049,0.189303,27.804842,63.101124,5580.839199,3034.841546,2545.997654,3.321928,1.806453,1.515475,4335.859369,2.580869,77.691889,0.404762,68,0.035053,53,0.964947,1459,0.595238,100,0.561983,0.404762,0.470588,0.429017,0.896818,0.528541,0.776786,0.024802,0.975198,0.223214,0.77101,0.776786,0.772125,0.748505,0.955509,0.794654,0.772125,0.776786,5.361,0.016,5.341262,0.015415,5341.262,15.415,40029,144115,333235,88.333333,14.625,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 60 -H a',-5990607817048210779,20191201.1328,720,1680,1400,280,0,83.333333,16.666667,0,0.814815,0.040409,0.163737,22.449637,54.578926,5580.839199,2089.142629,3491.696571,3.321928,1.243537,2.078391,4623.190338,2.751899,82.840415,0.47619,80,0.023148,35,0.976852,1477,0.52381,88,0.695652,0.47619,0.565371,0.538224,0.919029,0.605878,0.833333,0.018519,0.981481,0.166667,0.844658,0.833333,0.833758,0.81857,0.968102,0.862816,0.833758,0.833333,16.394,0.04,16.329835,0.038469,16329.835,38.469,106874,312633,724473,91.547619,14.428571,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 60 -H a',-5990607817048210779,20191201.1329,720,1680,1483,197,0,88.27381,11.72619,0,0.869709,0.027876,0.140909,15.486826,46.969781,5580.839199,1537.160383,4043.678817,3.321928,0.914976,2.406952,4895.497337,2.913987,87.719735,0.511905,86,0.01918,29,0.98082,1483,0.488095,82,0.747826,0.511905,0.607774,0.585368,0.95642,0.742854,0.882738,0.013029,0.986971,0.117262,0.891973,0.882738,0.882647,0.872612,0.982355,0.922422,0.882647,0.882738,39.372,0.059,39.182541,0.059105,39182.541,59.105,300365,597370,1385530,93.928571,12.547619,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 70 -H a',-5990607817048210779,20191201.1329,720,1680,1305,375,0,77.678571,22.321429,0,0.751984,0.050049,0.189303,27.804842,63.101124,5580.839199,3034.841546,2545.997654,3.321928,1.806453,1.515475,4335.859369,2.580869,77.691889,0.404762,68,0.035053,53,0.964947,1459,0.595238,100,0.561983,0.404762,0.470588,0.429017,0.896818,0.528541,0.776786,0.024802,0.975198,0.223214,0.77101,0.776786,0.772125,0.748505,0.955509,0.794654,0.772125,0.776786,2.963,0.008,2.944539,0.008768,2944.539,8.768,40029,144115,333235,88.333333,14.625,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 70 -H a',-5990607817048210779,20191201.1329,720,1680,1400,280,0,83.333333,16.666667,0,0.814815,0.040409,0.163737,22.449637,54.578926,5580.839199,2089.142629,3491.696571,3.321928,1.243537,2.078391,4623.190338,2.751899,82.840415,0.47619,80,0.023148,35,0.976852,1477,0.52381,88,0.695652,0.47619,0.565371,0.538224,0.919029,0.605878,0.833333,0.018519,0.981481,0.166667,0.844658,0.833333,0.833758,0.81857,0.968102,0.862816,0.833758,0.833333,8.649,0.02,8.608181,0.020438,8608.181,20.438,106874,312633,724473,91.547619,14.428571,?
