@relation InstanceResultListener

@attribute Key_Dataset {signs}
@attribute Key_Run {1}
@attribute Key_Scheme {weka.classifiers.functions.MultilayerPerceptron}
@attribute Key_Scheme_options {'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.4 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.5 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.6 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.7 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.8 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.9 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-L 1.0 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.3 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.4 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.5 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.6 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.7 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.9 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 100 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 200 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 300 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 400 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 600 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 700 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 800 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 900 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 10 -H a','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 30 -H a','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 40 -H a','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 50 -H a','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 60 -H a','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 70 -H a','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 80 -H a','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 90 -H a','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 100 -H a'}
@attribute Key_Scheme_version_ID {-5990607817048210779}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 100 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1046,1680,720,617,103,0,85.694444,14.305556,0,0.841049,0.040175,0.14771,22.319485,49.236731,2391.788228,546.757156,1845.031072,3.321928,0.759385,2.562543,2014.763014,2.798282,84.236681,0.861111,62,0.095679,62,0.904321,586,0.138889,10,0.5,0.861111,0.632653,0.608172,0.935528,0.620693,0.856944,0.015895,0.984105,0.143056,0.876317,0.856944,0.854779,0.846417,0.978967,0.896793,0.854779,0.856944,8.116,0.017,8.085835,0.016583,8085.835,16.583,106874,724473,312633,96.527778,17.361111,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 100 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1047,1680,720,631,89,0,87.638889,12.361111,0,0.862654,0.037281,0.142888,20.711734,47.629207,2391.788228,687.536064,1704.252164,3.321928,0.954911,2.367017,2046.364824,2.842173,85.557944,0.791667,57,0.020062,13,0.979938,635,0.208333,15,0.814286,0.791667,0.802817,0.781345,0.956126,0.815921,0.876389,0.013735,0.986265,0.123611,0.888899,0.876389,0.876708,0.866707,0.98065,0.926969,0.876708,0.876389,24.556,0.046,24.459767,0.045702,24459.767,45.702,300365,1385530,597370,94.305556,16.263889,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 200 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1047,1680,720,586,134,0,81.388889,18.611111,0,0.79321,0.045462,0.165614,25.256804,55.20475,2391.788228,904.402196,1487.386033,3.321928,1.256114,2.065814,1958.642965,2.720337,81.890317,0.722222,52,0.078704,51,0.921296,597,0.277778,20,0.504854,0.722222,0.594286,0.551383,0.888139,0.568521,0.813889,0.020679,0.979321,0.186111,0.822055,0.813889,0.811467,0.794957,0.965303,0.851852,0.811467,0.813889,5.613,0.007,5.588132,0.006921,5588.132,6.921,40029,333235,144115,93.75,15.708333,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 200 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1047,1680,720,613,107,0,85.138889,14.861111,0,0.834877,0.035805,0.150278,19.891764,50.092793,2391.788228,643.614763,1748.173465,3.321928,0.893909,2.428019,2031.930408,2.822126,84.954445,0.819444,59,0.091049,59,0.908951,589,0.180556,13,0.5,0.819444,0.621053,0.590312,0.938014,0.711959,0.851389,0.016512,0.983488,0.148611,0.866967,0.851389,0.850614,0.839633,0.978494,0.902475,0.850614,0.851389,16.213,0.016,16.16699,0.016275,16166.99,16.275,106874,724473,312633,95.138889,14.819444,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 200 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1048,1680,720,641,79,0,89.027778,10.972222,0,0.878086,0.025691,0.132665,14.27255,44.221767,2391.788228,642.460485,1749.327743,3.321928,0.892306,2.429622,2125.275107,2.951771,88.857161,0.833333,60,0.04321,28,0.95679,620,0.166667,12,0.681818,0.833333,0.75,0.723684,0.964785,0.861195,0.890278,0.012191,0.987809,0.109722,0.898064,0.890278,0.889543,0.880238,0.983408,0.93853,0.889543,0.890278,48.954,0.045,48.778854,0.044943,48778.854,44.943,300365,1385530,597370,94.583333,12.652778,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 300 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1048,1680,720,582,138,0,80.833333,19.166667,0,0.787037,0.044506,0.171106,24.725324,57.035279,2391.788228,1100.536968,1291.25126,3.321928,1.528524,1.793405,1942.008392,2.697234,81.19483,0.708333,51,0.075617,49,0.924383,599,0.291667,21,0.51,0.708333,0.593023,0.548867,0.896155,0.583685,0.808333,0.021296,0.978704,0.191667,0.813438,0.808333,0.804063,0.787151,0.963029,0.843405,0.804063,0.808333,8.438,0.007,8.406752,0.006793,8406.752,6.793,40029,333235,144115,91.111111,14.819444,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 300 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1049,1680,720,628,92,0,87.222222,12.777778,0,0.858025,0.031405,0.14378,17.447281,47.926691,2391.788228,679.141427,1712.646802,3.321928,0.943252,2.378676,2074.87468,2.88177,86.749933,0.777778,56,0.069444,45,0.930556,603,0.222222,16,0.554455,0.777778,0.647399,0.611907,0.927341,0.700782,0.872222,0.014198,0.985802,0.127778,0.880443,0.872222,0.872791,0.860873,0.978423,0.903195,0.872791,0.872222,24.21,0.017,24.128513,0.016184,24128.513,16.184,106874,724473,312633,94.166667,13.458333,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 300 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.105,1680,720,646,74,0,89.722222,10.277778,0,0.885802,0.024916,0.127478,13.842319,42.492591,2391.788228,670.867364,1720.920864,3.321928,0.93176,2.390168,2140.391448,2.972766,89.489171,0.805556,58,0.030864,20,0.969136,628,0.194444,14,0.74359,0.805556,0.773333,0.747769,0.960584,0.842964,0.897222,0.01142,0.98858,0.102778,0.901231,0.897222,0.897134,0.887025,0.982045,0.936856,0.897134,0.897222,73.695,0.045,73.426461,0.045035,73426.461,45.035,300365,1385530,597370,94.722222,12.902778,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 400 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.105,1680,720,585,135,0,81.25,18.75,0,0.791667,0.041422,0.1694,23.012417,56.466648,2391.788228,1214.372866,1177.415363,3.321928,1.686629,1.635299,1960.627628,2.723094,81.973295,0.763889,55,0.07716,50,0.92284,598,0.236111,17,0.52381,0.763889,0.621469,0.583723,0.890968,0.574172,0.8125,0.020833,0.979167,0.1875,0.817641,0.8125,0.806082,0.790998,0.962714,0.850477,0.806082,0.8125,11.191,0.006,11.153925,0.006614,11153.925,6.614,40029,333235,144115,90.416667,14.027778,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 400 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1051,1680,720,629,91,0,87.361111,12.638889,0,0.859568,0.03004,0.143013,16.689089,47.670905,2391.788228,733.164432,1658.623796,3.321928,1.018284,2.303644,2084.441712,2.895058,87.149928,0.722222,52,0.060185,39,0.939815,609,0.277778,20,0.571429,0.722222,0.638037,0.597709,0.929505,0.632986,0.873611,0.014043,0.985957,0.126389,0.87984,0.873611,0.875213,0.862124,0.978564,0.892969,0.875213,0.873611,32.185,0.016,32.073827,0.016328,32073.827,16.328,106874,724473,312633,93.472222,12.930556,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 400 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1052,1680,720,646,74,0,89.722222,10.277778,0,0.885802,0.02348,0.130889,13.044688,43.629801,2391.788228,693.7725,1698.015728,3.321928,0.963573,2.358355,2141.089927,2.973736,89.518374,0.847222,61,0.046296,30,0.953704,618,0.152778,11,0.67033,0.847222,0.748466,0.723103,0.958248,0.863406,0.897222,0.01142,0.98858,0.102778,0.903802,0.897222,0.897236,0.887858,0.983342,0.94331,0.897236,0.897222,98.603,0.046,98.257486,0.045614,98257.486,45.614,300365,1385530,597370,94.305556,12.027778,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1052,1680,720,586,134,0,81.388889,18.611111,0,0.79321,0.040312,0.168219,22.395651,56.073158,2391.788228,1241.342449,1150.445779,3.321928,1.724087,1.597841,1974.414127,2.742242,82.549705,0.722222,52,0.072531,47,0.927469,601,0.277778,20,0.525253,0.722222,0.608187,0.565975,0.893519,0.595483,0.813889,0.020679,0.979321,0.186111,0.822646,0.813889,0.811853,0.795271,0.964039,0.858339,0.811853,0.813889,14.114,0.007,14.06407,0.006683,14064.07,6.683,40029,333235,144115,90.972222,13.611111,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1053,1680,720,630,90,0,87.5,12.5,0,0.861111,0.029979,0.145528,16.655159,48.509376,2391.788228,795.27653,1596.511698,3.321928,1.104551,2.217377,2080.211444,2.889183,86.973061,0.708333,51,0.063272,41,0.936728,607,0.291667,21,0.554348,0.708333,0.621951,0.579671,0.918489,0.609772,0.875,0.013889,0.986111,0.125,0.882395,0.875,0.877118,0.864223,0.977538,0.892848,0.877118,0.875,40.495,0.014,40.354133,0.013891,40354.133,13.891,106874,724473,312633,92.916667,12.611111,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1055,1680,720,646,74,0,89.722222,10.277778,0,0.885802,0.024953,0.133934,13.862796,44.644733,2391.788228,816.452017,1575.336212,3.321928,1.133961,2.187967,2129.972465,2.958295,89.053556,0.861111,62,0.052469,34,0.947531,614,0.138889,10,0.645833,0.861111,0.738095,0.713645,0.958548,0.825148,0.897222,0.01142,0.98858,0.102778,0.905238,0.897222,0.896812,0.888155,0.981046,0.930899,0.896812,0.897222,123.356,0.046,122.907195,0.045847,122907.195,45.847,300365,1385530,597370,93.055556,12.111111,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 600 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1055,1680,720,597,123,0,82.916667,17.083333,0,0.810185,0.039671,0.165973,22.039641,55.324368,2391.788228,1302.569765,1089.218463,3.321928,1.809125,1.512803,1983.328265,2.754623,82.922403,0.736111,53,0.061728,40,0.938272,608,0.263889,19,0.569892,0.736111,0.642424,0.603233,0.895062,0.606536,0.829167,0.018981,0.981019,0.170833,0.838516,0.829167,0.829706,0.81336,0.963921,0.857628,0.829706,0.829167,16.669,0.006,16.605747,0.006656,16605.747,6.656,40029,333235,144115,91.111111,13.541667,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 600 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1056,1680,720,631,89,0,87.638889,12.361111,0,0.862654,0.028053,0.145129,15.585189,48.376438,2391.788228,827.862999,1563.92523,3.321928,1.14981,2.172118,2087.406681,2.899176,87.273892,0.777778,56,0.066358,43,0.933642,605,0.222222,16,0.565657,0.777778,0.654971,0.61975,0.929827,0.637432,0.876389,0.013735,0.986265,0.123611,0.886408,0.876389,0.878213,0.866506,0.97856,0.900475,0.878213,0.876389,48.533,0.017,48.373377,0.016258,48373.377,16.258,106874,724473,312633,93.055556,12.166667,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 600 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1059,1680,720,631,89,0,87.638889,12.361111,0,0.862654,0.02629,0.141648,14.605537,47.216153,2391.788228,796.162148,1595.626081,3.321928,1.105781,2.216147,2106.415877,2.925578,88.068661,0.875,63,0.070988,46,0.929012,602,0.125,9,0.577982,0.875,0.696133,0.67295,0.957112,0.785349,0.876389,0.013735,0.986265,0.123611,0.893095,0.876389,0.875716,0.86759,0.982309,0.926737,0.875716,0.876389,147.483,0.046,146.959694,0.045625,146959.694,45.625,300365,1385530,597370,92.361111,11.777778,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 700 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1059,1680,720,595,125,0,82.638889,17.361111,0,0.807099,0.038436,0.164975,21.353317,54.99157,2391.788228,1328.609813,1063.178415,3.321928,1.845291,1.476637,1992.435358,2.767271,83.303168,0.736111,53,0.066358,43,0.933642,605,0.263889,19,0.552083,0.736111,0.630952,0.591072,0.900034,0.637441,0.826389,0.01929,0.98071,0.173611,0.834063,0.826389,0.826672,0.809652,0.965299,0.857628,0.826672,0.826389,19.76,0.007,19.695039,0.006597,19695.039,6.597,40029,333235,144115,90.972222,13.416667,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 700 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.11,1680,720,627,93,0,87.083333,12.916667,0,0.856481,0.028828,0.149485,16.015719,49.828455,2391.788228,886.605339,1505.182889,3.321928,1.231396,2.090532,2076.112356,2.883489,86.80168,0.763889,55,0.074074,48,0.925926,600,0.236111,17,0.533981,0.763889,0.628571,0.591051,0.931927,0.655329,0.870833,0.014352,0.985648,0.129167,0.881109,0.870833,0.872096,0.860238,0.978071,0.899188,0.872096,0.870833,56.57,0.016,56.37013,0.015857,56370.13,15.857,106874,724473,312633,91.388889,11.888889,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 700 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1103,1680,720,655,65,0,90.972222,9.027778,0,0.899691,0.020666,0.119516,11.481154,39.838793,2391.788228,705.045492,1686.742737,3.321928,0.97923,2.342698,2177.027441,3.023649,91.020911,0.791667,57,0.021605,14,0.978395,634,0.208333,15,0.802817,0.791667,0.797203,0.774868,0.963906,0.869993,0.909722,0.010031,0.989969,0.090278,0.912537,0.909722,0.909557,0.900514,0.984062,0.941191,0.909557,0.909722,173.042,0.045,172.41005,0.044959,172410.05,44.959,300365,1385530,597370,94.583333,11.986111,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 800 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1103,1680,720,598,122,0,83.055556,16.944444,0,0.811728,0.037682,0.164315,20.934406,54.771825,2391.788228,1395.62176,996.166468,3.321928,1.938364,1.383565,1997.999391,2.774999,83.535798,0.722222,52,0.060185,39,0.939815,609,0.277778,20,0.571429,0.722222,0.638037,0.597709,0.900463,0.618794,0.830556,0.018827,0.981173,0.169444,0.838157,0.830556,0.830821,0.814237,0.96463,0.85311,0.830821,0.830556,21.656,0.007,21.500174,0.006866,21500.174,6.866,40029,333235,144115,90.972222,13.194444,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 800 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1104,1680,720,630,90,0,87.5,12.5,0,0.861111,0.027866,0.145682,15.481123,48.560554,2391.788228,871.197282,1520.590946,3.321928,1.209996,2.111932,2086.311917,2.897655,87.22812,0.75,54,0.066358,43,0.933642,605,0.25,18,0.556701,0.75,0.639053,0.600693,0.931541,0.672682,0.875,0.013889,0.986111,0.125,0.884801,0.875,0.877384,0.865091,0.978627,0.90495,0.877384,0.875,62.951,0.017,62.219135,0.016562,62219.135,16.562,106874,724473,312633,92.916667,12.069444,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 800 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1107,1680,720,632,88,0,87.777778,12.222222,0,0.864198,0.02813,0.143904,15.627861,47.968094,2391.788228,1129.50636,1262.281868,3.321928,1.568759,1.753169,2093.356761,2.90744,87.522663,0.902778,65,0.075617,49,0.924383,599,0.097222,7,0.570175,0.902778,0.698925,0.679759,0.949824,0.801549,0.877778,0.01358,0.98642,0.122222,0.902016,0.877778,0.875141,0.870523,0.978697,0.931536,0.875141,0.877778,191.814,0.045,189.832634,0.044618,189832.634,44.618,300365,1385530,597370,91.527778,12.208333,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 900 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1108,1680,720,599,121,0,83.194444,16.805556,0,0.813272,0.03781,0.165238,21.005444,55.079314,2391.788228,2427.820755,-36.032527,3.321928,3.371973,-0.050045,1994.107461,2.769594,83.373078,0.680556,49,0.050926,33,0.949074,615,0.319444,23,0.597561,0.680556,0.636364,0.594596,0.89579,0.569097,0.831944,0.018673,0.981327,0.168056,0.836463,0.831944,0.832915,0.815036,0.965099,0.848724,0.832915,0.831944,24.985,0.007,24.763769,0.006823,24763.769,6.823,40029,333235,144115,90.555556,13.125,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 900 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1109,1680,720,633,87,0,87.916667,12.083333,0,0.865741,0.027649,0.142496,15.360718,47.498605,2391.788228,851.848489,1539.939739,3.321928,1.183123,2.138805,2098.190585,2.914154,87.724764,0.75,54,0.060185,39,0.939815,609,0.25,18,0.580645,0.75,0.654545,0.617037,0.931563,0.677057,0.879167,0.013426,0.986574,0.120833,0.886565,0.879167,0.881088,0.868785,0.978819,0.907749,0.881088,0.879167,63.445,0.009,62.784407,0.008773,62784.407,8.773,106874,724473,312633,93.888889,12.291667,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 900 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1112,1680,720,650,70,0,90.277778,9.722222,0,0.891975,0.022125,0.129958,12.291617,43.319276,2391.788228,915.422045,1476.366183,3.321928,1.27142,2.050509,2149.072646,2.984823,89.852129,0.833333,60,0.032407,21,0.967593,627,0.166667,12,0.740741,0.833333,0.784314,0.760419,0.959769,0.844796,0.902778,0.010802,0.989198,0.097222,0.907451,0.902778,0.902562,0.893349,0.981342,0.936141,0.902562,0.902778,166.022,0.045,161.547902,0.044859,161547.902,44.859,300365,1385530,597370,93.194444,11.611111,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1112,1680,720,603,117,0,83.75,16.25,0,0.819444,0.037126,0.165619,20.625487,55.206401,2391.788228,2442.653636,-50.865407,3.321928,3.392574,-0.070646,1997.346901,2.774093,83.508518,0.680556,49,0.044753,29,0.955247,619,0.319444,23,0.628205,0.680556,0.653333,0.613707,0.902563,0.57956,0.8375,0.018056,0.981944,0.1625,0.841088,0.8375,0.838185,0.82081,0.966547,0.852164,0.838185,0.8375,25.61,0.006,24.761115,0.005782,24761.115,5.782,40029,333235,144115,90.416667,12.902778,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1114,1680,720,631,89,0,87.638889,12.361111,0,0.862654,0.028137,0.145341,15.631863,48.447052,2391.788228,908.100598,1483.68763,3.321928,1.261251,2.060677,2088.66151,2.900919,87.326356,0.722222,52,0.061728,40,0.938272,608,0.277778,20,0.565217,0.722222,0.634146,0.593538,0.927533,0.667801,0.876389,0.013735,0.986265,0.123611,0.883011,0.876389,0.877589,0.86519,0.978734,0.906545,0.877589,0.876389,81.226,0.017,78.688363,0.016534,78688.363,16.534,106874,724473,312633,92.638889,11.972222,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1118,1680,720,637,83,0,88.472222,11.527778,0,0.871914,0.0253,0.139982,14.05573,46.660659,2391.788228,1048.647099,1343.141129,3.321928,1.456454,1.865474,2109.958472,2.930498,88.216776,0.805556,58,0.044753,29,0.955247,619,0.194444,14,0.666667,0.805556,0.72956,0.700268,0.953854,0.779638,0.884722,0.012809,0.987191,0.115278,0.889928,0.884722,0.880939,0.872059,0.97967,0.926295,0.880939,0.884722,247.301,0.046,239.961908,0.044957,239961.908,44.957,300365,1385530,597370,92.361111,11.763889,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 10 -H a',-5990607817048210779,20191201.1118,1680,720,586,134,0,81.388889,18.611111,0,0.79321,0.040312,0.168219,22.395651,56.073158,2391.788228,1241.342449,1150.445779,3.321928,1.724087,1.597841,1974.414127,2.742242,82.549705,0.722222,52,0.072531,47,0.927469,601,0.277778,20,0.525253,0.722222,0.608187,0.565975,0.893519,0.595483,0.813889,0.020679,0.979321,0.186111,0.822646,0.813889,0.811853,0.795271,0.964039,0.858339,0.811853,0.813889,13.896,0.008,13.49115,0.006955,13491.15,6.955,40029,333235,144115,90.972222,13.611111,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 10 -H a',-5990607817048210779,20191201.1119,1680,720,630,90,0,87.5,12.5,0,0.861111,0.029979,0.145528,16.655159,48.509376,2391.788228,795.27653,1596.511698,3.321928,1.104551,2.217377,2080.211444,2.889183,86.973061,0.708333,51,0.063272,41,0.936728,607,0.291667,21,0.554348,0.708333,0.621951,0.579671,0.918489,0.609772,0.875,0.013889,0.986111,0.125,0.882395,0.875,0.877118,0.864223,0.977538,0.892848,0.877118,0.875,40.638,0.016,39.38633,0.016571,39386.33,16.571,106874,724473,312633,92.916667,12.611111,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 10 -H a',-5990607817048210779,20191201.1121,1680,720,646,74,0,89.722222,10.277778,0,0.885802,0.024953,0.133934,13.862796,44.644733,2391.788228,816.452017,1575.336212,3.321928,1.133961,2.187967,2129.972465,2.958295,89.053556,0.861111,62,0.052469,34,0.947531,614,0.138889,10,0.645833,0.861111,0.738095,0.713645,0.958548,0.825148,0.897222,0.01142,0.98858,0.102778,0.905238,0.897222,0.896812,0.888155,0.981046,0.930899,0.896812,0.897222,124.206,0.047,120.449999,0.045578,120449.999,45.578,300365,1385530,597370,93.055556,12.111111,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1121,1680,720,586,134,0,81.388889,18.611111,0,0.79321,0.040312,0.168219,22.395651,56.073158,2391.788228,1241.342449,1150.445779,3.321928,1.724087,1.597841,1974.414127,2.742242,82.549705,0.722222,52,0.072531,47,0.927469,601,0.277778,20,0.525253,0.722222,0.608187,0.565975,0.893519,0.595483,0.813889,0.020679,0.979321,0.186111,0.822646,0.813889,0.811853,0.795271,0.964039,0.858339,0.811853,0.813889,11.617,0.007,11.142719,0.005668,11142.719,5.668,40029,333235,144115,90.972222,13.611111,?
